state1									
Expectimax									
1	30.76690626	54							
1	54.21485662	118							
1	37.90839672	88							
1	22.38123107	64							
1	51.09008908	102							
1	28.91904759	54							
1	40.79544473	66							
1	29.24043202	67							
1	35.69497275	65							
1	35.53370547	58							
1	29.76719737	54							
1	28.44571567	76							
1	67.55774665	135							
1	53.54600406	144							
1	14.25092983	34							
1	29.71712136	66							
1	23.04669642	44							
1	23.71174049	44							
1	29.33195591	46							
1	20.24295759	46							
1	21.00846982	47							
1	44.41536474	94							
1	14.30345345	40							
1	24.49458957	48							
1	20.20555568	38							
1	29.40030909	56							
1	38.03409338	82							
1	22.31816721	48							
1	28.70314264	56							
1	53.05431342	91							
									
	MonteCarlo								
0	87.82891273	198							
0	178.0748243	391							
0	30.02815723	71							
0	64.14523435	133							
-1	180.398948	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19FBF48>>
0	92.44594932	203							
0	54.59966254	122							
0	42.19157743	100							
0	49.3691051	109							
0	135.3583274	334							
0	157.8857663	357							
-1	929.7684138	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19E94C8>>
0	14.79230881	28							
0	46.18581986	106							
1	22.30235267	48							
0	5.372323275	15							
-1	180.1418614	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D196EF08>>
0	61.30623579	132							
0	95.27180672	220							
-1	180.1141384	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D196A848>>
0	8.898471355	22							
0	7.589429379	18							
0	122.45841	269							
-1	180.2211871	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1971288>>
0	11.38268828	26							
0	41.25904036	90							
-1	180.4016175	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A06308>>
1	30.36870718	74							
0	64.69322443	141							
-1	180.0573974	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19EDD88>>
0	26.0434401	60							
0	31.92158008	74							
0	94.3251791	192							
0	21.83117652	52							
-1	180.1182594	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19BC348>>
0	88.44339561	200							
-1	180.3039331	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1986988>>
0	103.9527078	236							
-1	180.1346211	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19E9D08>>
-1	180.1843846	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19F7F08>>
0	32.2244606	78							
-1	180.0379066	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19C8E48>>
-1	180.1089294	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19ABE08>>
0	21.05669141	48							
0	5.892695665	15							
0	17.71985126	46							
0	84.85676599	182							
0	10.94452024	29							
0	29.80732632	68							
0	70.39292622	147							
state4									
Expectimax									
1	9.253488541	31							
-1	180.2979691	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1982688>>
1	93.37506938	207							
1	18.37025428	39							
-1	180.2038624	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A068C8>>
1	14.9565084	35							
-1	180.158494	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D198DD48>>
1	46.1190846	61							
-1	180.2547095	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D198DEC8>>
1	28.05194163	43							
-1	180.2679021	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D192B8C8>>
1	18.11806321	37							
1	25.66107798	39							
1	16.53466868	39							
1	155.5071058	337							
1	22.70728731	37							
1	10.32381988	31							
-1	180.278276	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A2DD88>>
1	59.59218311	111							
-1	180.3833461	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1988E48>>
-1	181.1474788	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19D6AC8>>
1	35.53683257	47							
1	13.21109056	37							
1	12.08080602	31							
1	11.43092537	31							
1	22.50924301	41							
1	47.56439996	75							
-1	180.0737641	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D199A988>>
1	11.68946815	31							
-1	180.1040666	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D196A488>>
1	14.49293995	31							
1	16.4522357	37							
1	14.66730142	31							
0	52.06890297	75							
1	9.810017824	31							
1	12.65558577	33							
0	147.7042055	181							
1	14.82449269	31							
1	10.14590263	33							
1	14.60593843	31							
-1	180.1243467	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19B16C8>>
-1	180.1894436	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D199AD08>>
1	13.8218956	33							
-1	180.270823	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1917CC8>>
0	84.64281368	127							
1	25.18249297	43							
0	52.83316183	100							
1	14.44331884	31							
1	12.10252094	33							
1	11.62033391	37							
									
	MonteCarlo								
1	92.26467395	215							
1	36.79881263	85							
1	113.5386224	265							
1	37.38085365	92							
1	36.80640173	97							
1	62.34118891	152							
1	33.15496492	83							
1	73.39762783	179							
1	86.08846092	206							
1	50.78522277	111							
1	91.70491815	224							
1	28.54702902	69							
0	7.482421875	20							
1	49.79154706	115							
1	94.99879336	221							
1	105.1726277	255							
1	98.96384692	234							
1	112.7344151	271							
1	39.63353395	85							
1	152.3388059	345							
1	93.00875735	221							
1	121.3005309	259							
1	37.14274502	91							
1	151.2222342	341							
1	133.4822674	299							
1	88.88331199	189							
1	22.67463541	53							
1	55.60900879	125							
1	70.22406554	159							
0	5.140078068	13							
0	3.55502367	8							
1	86.10626626	207							
1	45.17676544	107							
1	63.19858074	159							
1	29.18987298	71							
1	83.51112795	183							
1	62.67724705	145							
1	131.0323355	296							
-1	180.0257001	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19A71C8>>
1	34.31280947	81							
-1	180.4522645	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A08208>>
1	25.60306525	61							
1	44.02578735	103							
1	76.97974038	181							
1	110.8414047	263							
1	109.3412302	243							
-1	1201.389524	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D199A208>>
1	55.79558134	127							
1	80.73767829	185							
1	91.43530226	219							
state5									
Expectimax									
1	50.3703382	108							
1	31.76401258	58							
1	31.964854	34							
0	34.84891319	65							
1	28.20318127	34							
1	46.74006128	86							
1	33.97714591	84							
0	54.39311433	119							
1	29.77895546	72							
1	59.30601406	120							
1	24.5674355	36							
1	30.16416192	38							
1	25.29339314	34							
1	55.60311937	128							
1	20.0940845	34							
1	32.42927337	48							
0	29.69472766	61							
1	73.74665737	198							
1	23.47657228	50							
1	42.32659864	114							
1	32.63869953	62							
0	106.3054016	277							
1	38.37314296	76							
0	36.85939622	89							
1	41.37839746	48							
1	38.00929928	104							
0	28.20726728	34							
1	75.54976606	144							
0	45.48641181	105							
1	35.53371048	104							
1	95.05780673	148							
1	9.400840759	31							
0	36.47802615	73							
1	39.61478567	50							
1	63.73183298	156							
1	19.86163831	34							
1	27.27131796	68							
1	25.375072	34							
1	38.33208299	72							
1	33.22802711	52							
1	28.92967081	46							
1	31.47270727	56							
1	26.4129827	66							
1	18.30420375	44							
1	40.89561749	90							
1	47.56466532	110							
1	23.6196506	40							
1	14.97063899	46							
1	37.89921904	70							
1	55.24166369	120							
									
	MonteCarlo								
0	66.19902921	138							
-1	180.6628094	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D195A188>>
1	43.67007494	96							
1	27.6504159	68							
1	30.28941917	68							
0	179.321753	365							
1	32.21271586	68							
1	39.81062579	88							
1	17.24547195	41							
1	34.48640919	78							
1	35.4464016	80							
1	34.65121341	81							
1	32.75470805	74							
1	28.56810188	70							
1	28.0071435	79							
-1	180.0422626	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A8DAC8>>
1	26.46220708	64							
1	32.47109103	76							
1	24.89431286	55							
1	18.52010679	44							
1	30.47650051	71							
-1	180.6947634	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A062C8>>
1	39.02352285	85							
0	121.6150348	252							
1	34.1121428	74							
1	28.82960629	66							
0	38.78189206	82							
1	63.57705045	145							
0	86.91646051	176							
1	81.29598498	175							
1	16.79600167	37							
-1	180.0324805	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D195AB08>>
-1	180.6234791	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D19B1508>>
1	58.88852739	144							
0	54.34157968	114							
1	30.58951831	82							
1	22.82652712	55							
0	8.313435078	18							
0	23.99633765	54							
1	23.52914166	64							
0	84.85402656	175							
-1	180.3138242	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D192B308>>
1	20.90137434	52							
-1	180.4273498	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1A773C8>>
1	45.26315737	97							
1	21.14223123	48							
0	12.69797826	29							
1	32.8494103	79							
1	17.35641026	43							
0	8.644021749	19							
state6									
Expectimax									
1	16.74772668	36							
1	13.6870966	32							
1	9.482602596	36							
1	14.28956819	36							
1	22.82029295	40							
1	15.54979134	38							
1	22.79975343	76							
1	17.84519529	46							
1	22.31732488	44							
1	21.4654479	36							
1	8.82110405	36							
1	9.495104074	36							
1	12.71814394	56							
1	18.48700619	40							
1	10.3544662	40							
-1	4347.071794	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1974C48>>
0	11.6234746	41							
1	24.04975653	48							
1	29.52793455	66							
1	19.88449669	38							
1	30.45209718	72							
1	12.70171762	40							
1	17.54206443	56							
1	45.1636641	58							
1	25.87060213	60							
1	14.83060598	36							
0	9.892626047	37							
1	16.15755844	36							
1	10.61810088	36							
1	28.05513096	60							
1	16.356915	36							
1	14.70662522	36							
-1	181.5820379	<bound	method	GameState.get_score	of	<game_state.GameState	object	at	0x000001E9D1995EC8>>
1	19.76829958	38							
1	123.5110974	158							
1	21.4884975	40							
1	21.08963227	36							
1	12.8542459	44							
1	18.39566302	46							
1	12.18241477	34							
1	13.74435997	36							
1	23.94493699	46							
1	11.86274815	40							
1	18.94115281	36							
1	18.47455955	48							
1	20.16151834	42							
1	23.25383162	42							
1	17.72249842	38							
1	10.23676157	38							
1	57.02844834	98							
									
	MonteCarlo								
0	38.2972312	87							
0	64.34948897	152							
